candidate,a_value,b_value,product,d_value,quotient,product_digit_tier,a_decade,nonzero_digit_count_a,factor_ratio
C13,85,4,340,4,85,3,8,2,21.25
C13,86,6,516,6,86,3,8,2,14.3333
C13,61,8,488,8,61,3,6,2,7.625
C13,88,7,616,7,88,3,8,2,12.5714
C13,52,5,260,5,52,3,5,2,10.4
C13,62,7,434,7,62,3,6,2,8.8571
C13,57,5,285,5,57,3,5,2,11.4
C13,73,9,657,9,73,3,7,2,8.1111
C13,48,4,192,4,48,3,4,2,12.0
C13,38,5,190,5,38,3,3,2,7.6
C13,30,7,210,7,30,3,3,1,4.2857
C13,88,8,704,8,88,3,8,2,11.0
C13,53,2,106,2,53,3,5,2,26.5
C13,86,8,688,8,86,3,8,2,10.75
C13,43,2,86,2,43,2,4,2,21.5
C13,82,6,492,6,82,3,8,2,13.6667
C13,29,6,174,6,29,3,2,2,4.8333
C13,35,6,210,6,35,3,3,2,5.8333
C13,77,6,462,6,77,3,7,2,12.8333
C13,98,8,784,8,98,3,9,2,12.25
C13,94,7,658,7,94,3,9,2,13.4286
C13,37,2,74,2,37,2,3,2,18.5
C13,14,8,112,8,14,3,1,2,1.75
C13,94,5,470,5,94,3,9,2,18.8
C13,14,5,70,5,14,2,1,2,2.8
C13,25,5,125,5,25,3,2,2,5.0
C13,73,2,146,2,73,3,7,2,36.5
C13,97,8,776,8,97,3,9,2,12.125
C13,47,8,376,8,47,3,4,2,5.875
C13,77,2,154,2,77,3,7,2,38.5
C13,77,7,539,7,77,3,7,2,11.0
C13,41,8,328,8,41,3,4,2,5.125
C13,84,8,672,8,84,3,8,2,10.5
C13,99,2,198,2,99,3,9,2,49.5
C13,67,7,469,7,67,3,6,2,9.5714
C13,83,7,581,7,83,3,8,2,11.8571
C13,43,5,215,5,43,3,4,2,8.6
C13,41,7,287,7,41,3,4,2,5.8571
C13,68,5,340,5,68,3,6,2,13.6
C13,85,5,425,5,85,3,8,2,17.0
C13,43,7,301,7,43,3,4,2,6.1429
C13,60,2,120,2,60,3,6,1,30.0
C13,47,9,423,9,47,3,4,2,5.2222
C13,78,9,702,9,78,3,7,2,8.6667
C13,38,9,342,9,38,3,3,2,4.2222
C13,58,2,116,2,58,3,5,2,29.0
C13,25,4,100,4,25,3,2,2,6.25
C13,97,5,485,5,97,3,9,2,19.4
C13,35,3,105,3,35,3,3,2,11.6667
C13,74,5,370,5,74,3,7,2,14.8
C13,22,6,132,6,22,3,2,2,3.6667
C13,81,2,162,2,81,3,8,2,40.5
C13,27,9,243,9,27,3,2,2,3.0
C13,62,7,434,7,62,3,6,2,8.8571
C13,87,5,435,5,87,3,8,2,17.4
C13,99,5,495,5,99,3,9,2,19.8
C13,64,4,256,4,64,3,6,2,16.0
C13,11,7,77,7,11,2,1,2,1.5714
C13,91,8,728,8,91,3,9,2,11.375
C13,59,9,531,9,59,3,5,2,6.5556
C13,74,7,518,7,74,3,7,2,10.5714
C13,73,6,438,6,73,3,7,2,12.1667
C13,80,9,720,9,80,3,8,1,8.8889
C13,98,6,588,6,98,3,9,2,16.3333
C13,71,4,284,4,71,3,7,2,17.75
C13,36,6,216,6,36,3,3,2,6.0
C13,38,5,190,5,38,3,3,2,7.6
C13,34,7,238,7,34,3,3,2,4.8571
C13,40,7,280,7,40,3,4,1,5.7143
C13,45,7,315,7,45,3,4,2,6.4286
C13,64,4,256,4,64,3,6,2,16.0
C13,42,6,252,6,42,3,4,2,7.0
C13,26,4,104,4,26,3,2,2,6.5
C13,64,3,192,3,64,3,6,2,21.3333
C13,58,6,348,6,58,3,5,2,9.6667
C13,60,9,540,9,60,3,6,1,6.6667
C13,19,8,152,8,19,3,1,2,2.375
C13,95,5,475,5,95,3,9,2,19.0
C13,29,3,87,3,29,2,2,2,9.6667
C13,69,7,483,7,69,3,6,2,9.8571
C13,40,6,240,6,40,3,4,1,6.6667
C13,87,4,348,4,87,3,8,2,21.75
C13,43,3,129,3,43,3,4,2,14.3333
C13,69,5,345,5,69,3,6,2,13.8
C13,95,2,190,2,95,3,9,2,47.5
C13,71,3,213,3,71,3,7,2,23.6667
C13,61,9,549,9,61,3,6,2,6.7778
C13,74,5,370,5,74,3,7,2,14.8
C13,30,5,150,5,30,3,3,1,6.0
C13,81,6,486,6,81,3,8,2,13.5
C13,77,5,385,5,77,3,7,2,15.4
C13,67,4,268,4,67,3,6,2,16.75
C13,16,7,112,7,16,3,1,2,2.2857
C13,27,3,81,3,27,2,2,2,9.0
C13,62,9,558,9,62,3,6,2,6.8889
C13,94,8,752,8,94,3,9,2,11.75
C13,74,4,296,4,74,3,7,2,18.5
C13,47,8,376,8,47,3,4,2,5.875
C13,96,5,480,5,96,3,9,2,19.2
C13,96,3,288,3,96,3,9,2,32.0
C13,62,8,496,8,62,3,6,2,7.75
C13,27,3,81,3,27,2,2,2,9.0
C13,18,8,144,8,18,3,1,2,2.25
C13,88,4,352,4,88,3,8,2,22.0
C13,45,3,135,3,45,3,4,2,15.0
C13,47,5,235,5,47,3,4,2,9.4
C13,95,7,665,7,95,3,9,2,13.5714
C13,84,7,588,7,84,3,8,2,12.0
C13,27,2,54,2,27,2,2,2,13.5
C13,37,8,296,8,37,3,3,2,4.625
C13,62,6,372,6,62,3,6,2,10.3333
C13,73,5,365,5,73,3,7,2,14.6
C13,31,2,62,2,31,2,3,2,15.5
C13,57,3,171,3,57,3,5,2,19.0
C13,21,4,84,4,21,2,2,2,5.25
C13,12,4,48,4,12,2,1,2,3.0
C13,19,7,133,7,19,3,1,2,2.7143
C13,79,8,632,8,79,3,7,2,9.875
C13,43,6,258,6,43,3,4,2,7.1667
C13,51,7,357,7,51,3,5,2,7.2857
C13,57,6,342,6,57,3,5,2,9.5
C13,92,9,828,9,92,3,9,2,10.2222
C13,97,8,776,8,97,3,9,2,12.125
C13,22,9,198,9,22,3,2,2,2.4444
C13,91,6,546,6,91,3,9,2,15.1667
C13,19,3,57,3,19,2,1,2,6.3333
C13,12,4,48,4,12,2,1,2,3.0
C13,27,4,108,4,27,3,2,2,6.75
C13,74,8,592,8,74,3,7,2,9.25
C13,59,5,295,5,59,3,5,2,11.8
C13,19,8,152,8,19,3,1,2,2.375
C13,45,7,315,7,45,3,4,2,6.4286
C13,68,7,476,7,68,3,6,2,9.7143
C13,78,6,468,6,78,3,7,2,13.0
C13,43,9,387,9,43,3,4,2,4.7778
C13,80,6,480,6,80,3,8,1,13.3333
C13,90,5,450,5,90,3,9,1,18.0
C13,60,6,360,6,60,3,6,1,10.0
C13,15,7,105,7,15,3,1,2,2.1429
C13,53,5,265,5,53,3,5,2,10.6
C13,99,7,693,7,99,3,9,2,14.1429
C13,43,2,86,2,43,2,4,2,21.5
C13,93,4,372,4,93,3,9,2,23.25
C13,88,3,264,3,88,3,8,2,29.3333
C13,37,2,74,2,37,2,3,2,18.5
C13,49,8,392,8,49,3,4,2,6.125
C13,47,2,94,2,47,2,4,2,23.5
C13,84,6,504,6,84,3,8,2,14.0
C13,17,7,119,7,17,3,1,2,2.4286
C13,54,8,432,8,54,3,5,2,6.75
C13,99,7,693,7,99,3,9,2,14.1429
C13,80,6,480,6,80,3,8,1,13.3333
C13,63,6,378,6,63,3,6,2,10.5
C13,50,6,300,6,50,3,5,1,8.3333
C13,79,9,711,9,79,3,7,2,8.7778
C13,16,8,128,8,16,3,1,2,2.0
C13,96,6,576,6,96,3,9,2,16.0
C13,61,4,244,4,61,3,6,2,15.25
C13,74,3,222,3,74,3,7,2,24.6667
C13,88,6,528,6,88,3,8,2,14.6667
C13,73,3,219,3,73,3,7,2,24.3333
C13,53,2,106,2,53,3,5,2,26.5
C13,91,8,728,8,91,3,9,2,11.375
C13,85,2,170,2,85,3,8,2,42.5
C13,66,2,132,2,66,3,6,2,33.0
C13,74,3,222,3,74,3,7,2,24.6667
C13,81,6,486,6,81,3,8,2,13.5
C13,55,9,495,9,55,3,5,2,6.1111
C13,75,8,600,8,75,3,7,2,9.375
C13,14,7,98,7,14,2,1,2,2.0
C13,18,9,162,9,18,3,1,2,2.0
C13,25,2,50,2,25,2,2,2,12.5
C13,24,6,144,6,24,3,2,2,4.0
C13,47,4,188,4,47,3,4,2,11.75
C13,53,7,371,7,53,3,5,2,7.5714
C13,35,6,210,6,35,3,3,2,5.8333
C13,77,6,462,6,77,3,7,2,12.8333
C13,76,7,532,7,76,3,7,2,10.8571
C13,90,9,810,9,90,3,9,1,10.0
C13,14,3,42,3,14,2,1,2,4.6667
C13,46,4,184,4,46,3,4,2,11.5
C13,87,5,435,5,87,3,8,2,17.4
C13,38,8,304,8,38,3,3,2,4.75
C13,16,8,128,8,16,3,1,2,2.0
C13,68,9,612,9,68,3,6,2,7.5556
C13,43,6,258,6,43,3,4,2,7.1667
C13,39,5,195,5,39,3,3,2,7.8
C13,64,4,256,4,64,3,6,2,16.0
C13,87,8,696,8,87,3,8,2,10.875
C13,94,7,658,7,94,3,9,2,13.4286
C13,51,3,153,3,51,3,5,2,17.0
C13,39,4,156,4,39,3,3,2,9.75
C13,84,7,588,7,84,3,8,2,12.0
C13,18,8,144,8,18,3,1,2,2.25
C13,35,4,140,4,35,3,3,2,8.75
C13,30,6,180,6,30,3,3,1,5.0
C13,50,5,250,5,50,3,5,1,10.0
C13,35,8,280,8,35,3,3,2,4.375
C13,75,8,600,8,75,3,7,2,9.375
C13,74,5,370,5,74,3,7,2,14.8
C13,44,5,220,5,44,3,4,2,8.8
C13,98,6,588,6,98,3,9,2,16.3333
C13,67,2,134,2,67,3,6,2,33.5
C13,82,9,738,9,82,3,8,2,9.1111
C13,66,8,528,8,66,3,6,2,8.25
C13,19,5,95,5,19,2,1,2,3.8
C13,17,2,34,2,17,2,1,2,8.5
C13,95,5,475,5,95,3,9,2,19.0
C13,27,7,189,7,27,3,2,2,3.8571
C13,59,5,295,5,59,3,5,2,11.8
C13,91,9,819,9,91,3,9,2,10.1111
C13,88,9,792,9,88,3,8,2,9.7778
C13,27,8,216,8,27,3,2,2,3.375
C13,69,7,483,7,69,3,6,2,9.8571
C13,69,5,345,5,69,3,6,2,13.8
C13,58,9,522,9,58,3,5,2,6.4444
C13,90,9,810,9,90,3,9,1,10.0
C13,70,4,280,4,70,3,7,1,17.5
C13,43,5,215,5,43,3,4,2,8.6
C13,66,2,132,2,66,3,6,2,33.0
C13,22,8,176,8,22,3,2,2,2.75
C13,63,6,378,6,63,3,6,2,10.5
C13,92,4,368,4,92,3,9,2,23.0
C13,53,5,265,5,53,3,5,2,10.6
C13,35,2,70,2,35,2,3,2,17.5
C13,99,6,594,6,99,3,9,2,16.5
C13,28,6,168,6,28,3,2,2,4.6667
C13,91,2,182,2,91,3,9,2,45.5
C13,23,8,184,8,23,3,2,2,2.875
C13,17,2,34,2,17,2,1,2,8.5
C13,88,2,176,2,88,3,8,2,44.0
C13,81,9,729,9,81,3,8,2,9.0
C13,64,2,128,2,64,3,6,2,32.0
C13,75,3,225,3,75,3,7,2,25.0
C13,30,6,180,6,30,3,3,1,5.0
C13,74,5,370,5,74,3,7,2,14.8
C13,23,6,138,6,23,3,2,2,3.8333
C13,77,2,154,2,77,3,7,2,38.5
C13,43,2,86,2,43,2,4,2,21.5
C13,28,9,252,9,28,3,2,2,3.1111
C13,67,4,268,4,67,3,6,2,16.75
C13,13,3,39,3,13,2,1,2,4.3333
C13,18,2,36,2,18,2,1,2,9.0
C13,27,8,216,8,27,3,2,2,3.375
C13,66,4,264,4,66,3,6,2,16.5
C13,77,5,385,5,77,3,7,2,15.4
C13,91,3,273,3,91,3,9,2,30.3333
C13,78,2,156,2,78,3,7,2,39.0
C13,18,6,108,6,18,3,1,2,3.0
C13,17,3,51,3,17,2,1,2,5.6667
C13,95,6,570,6,95,3,9,2,15.8333
C13,87,5,435,5,87,3,8,2,17.4
C13,46,7,322,7,46,3,4,2,6.5714
C13,86,7,602,7,86,3,8,2,12.2857
C13,20,2,40,2,20,2,2,1,10.0
C13,49,2,98,2,49,2,4,2,24.5
C13,22,4,88,4,22,2,2,2,5.5
C13,13,8,104,8,13,3,1,2,1.625
C13,55,7,385,7,55,3,5,2,7.8571
C13,65,4,260,4,65,3,6,2,16.25
C13,33,6,198,6,33,3,3,2,5.5
C13,70,4,280,4,70,3,7,1,17.5
C13,91,5,455,5,91,3,9,2,18.2
C13,12,6,72,6,12,2,1,2,2.0
C13,39,7,273,7,39,3,3,2,5.5714
C13,75,7,525,7,75,3,7,2,10.7143
C13,85,4,340,4,85,3,8,2,21.25
C13,69,2,138,2,69,3,6,2,34.5
C13,33,5,165,5,33,3,3,2,6.6
C13,76,6,456,6,76,3,7,2,12.6667
C13,90,5,450,5,90,3,9,1,18.0
C13,16,2,32,2,16,2,1,2,8.0
C13,25,7,175,7,25,3,2,2,3.5714
C13,16,4,64,4,16,2,1,2,4.0
C13,52,4,208,4,52,3,5,2,13.0
C13,80,8,640,8,80,3,8,1,10.0
C13,44,6,264,6,44,3,4,2,7.3333
C13,64,4,256,4,64,3,6,2,16.0
C13,24,4,96,4,24,2,2,2,6.0
C13,41,4,164,4,41,3,4,2,10.25
C13,45,5,225,5,45,3,4,2,9.0
C13,74,9,666,9,74,3,7,2,8.2222
C13,58,8,464,8,58,3,5,2,7.25
C13,69,6,414,6,69,3,6,2,11.5
C13,40,5,200,5,40,3,4,1,8.0
C13,32,6,192,6,32,3,3,2,5.3333
C13,44,6,264,6,44,3,4,2,7.3333
C13,77,2,154,2,77,3,7,2,38.5
C13,90,8,720,8,90,3,9,1,11.25
C13,74,6,444,6,74,3,7,2,12.3333
C13,65,8,520,8,65,3,6,2,8.125
C13,27,8,216,8,27,3,2,2,3.375
C13,64,5,320,5,64,3,6,2,12.8
C13,83,7,581,7,83,3,8,2,11.8571
C13,63,8,504,8,63,3,6,2,7.875
C13,39,3,117,3,39,3,3,2,13.0
C13,78,7,546,7,78,3,7,2,11.1429
C13,97,7,679,7,97,3,9,2,13.8571
C13,12,4,48,4,12,2,1,2,3.0
C13,87,8,696,8,87,3,8,2,10.875
C13,70,3,210,3,70,3,7,1,23.3333
C13,93,3,279,3,93,3,9,2,31.0
C13,90,8,720,8,90,3,9,1,11.25
C13,43,8,344,8,43,3,4,2,5.375
C13,60,8,480,8,60,3,6,1,7.5
C13,33,7,231,7,33,3,3,2,4.7143
C13,83,6,498,6,83,3,8,2,13.8333
C13,89,9,801,9,89,3,8,2,9.8889
C13,20,4,80,4,20,2,2,1,5.0
C13,93,9,837,9,93,3,9,2,10.3333
C13,38,5,190,5,38,3,3,2,7.6
C13,70,3,210,3,70,3,7,1,23.3333
C13,70,6,420,6,70,3,7,1,11.6667
C13,98,5,490,5,98,3,9,2,19.6
C13,15,9,135,9,15,3,1,2,1.6667
C13,69,8,552,8,69,3,6,2,8.625
C13,88,5,440,5,88,3,8,2,17.6
C13,64,6,384,6,64,3,6,2,10.6667
C13,70,5,350,5,70,3,7,1,14.0
C13,99,3,297,3,99,3,9,2,33.0
C13,68,8,544,8,68,3,6,2,8.5
C13,62,8,496,8,62,3,6,2,7.75
C13,30,6,180,6,30,3,3,1,5.0
C13,62,3,186,3,62,3,6,2,20.6667
C13,68,5,340,5,68,3,6,2,13.6
C13,16,2,32,2,16,2,1,2,8.0
C13,56,5,280,5,56,3,5,2,11.2
C13,38,8,304,8,38,3,3,2,4.75
C13,71,6,426,6,71,3,7,2,11.8333
C13,34,7,238,7,34,3,3,2,4.8571
C13,44,4,176,4,44,3,4,2,11.0
C13,10,7,70,7,10,2,1,1,1.4286
C13,37,3,111,3,37,3,3,2,12.3333
C13,67,5,335,5,67,3,6,2,13.4
C13,96,3,288,3,96,3,9,2,32.0
C13,81,5,405,5,81,3,8,2,16.2
C13,84,8,672,8,84,3,8,2,10.5
C13,88,5,440,5,88,3,8,2,17.6
C13,33,8,264,8,33,3,3,2,4.125
C13,17,3,51,3,17,2,1,2,5.6667
C13,45,8,360,8,45,3,4,2,5.625
C13,12,5,60,5,12,2,1,2,2.4
C13,42,9,378,9,42,3,4,2,4.6667
C13,84,2,168,2,84,3,8,2,42.0
C13,36,2,72,2,36,2,3,2,18.0
C13,23,4,92,4,23,2,2,2,5.75
C13,14,9,126,9,14,3,1,2,1.5556
C13,96,5,480,5,96,3,9,2,19.2
C13,18,5,90,5,18,2,1,2,3.6
C13,27,8,216,8,27,3,2,2,3.375
C13,84,7,588,7,84,3,8,2,12.0
C13,80,7,560,7,80,3,8,1,11.4286
C13,18,2,36,2,18,2,1,2,9.0
C13,88,9,792,9,88,3,8,2,9.7778
C13,57,3,171,3,57,3,5,2,19.0
C13,76,3,228,3,76,3,7,2,25.3333
C13,63,3,189,3,63,3,6,2,21.0
C13,77,5,385,5,77,3,7,2,15.4
C13,49,6,294,6,49,3,4,2,8.1667
C13,94,4,376,4,94,3,9,2,23.5
C13,63,2,126,2,63,3,6,2,31.5
C13,65,5,325,5,65,3,6,2,13.0
C13,34,8,272,8,34,3,3,2,4.25
C13,82,6,492,6,82,3,8,2,13.6667
C13,65,9,585,9,65,3,6,2,7.2222
C13,61,9,549,9,61,3,6,2,6.7778
C13,56,8,448,8,56,3,5,2,7.0
C13,15,9,135,9,15,3,1,2,1.6667
C13,93,9,837,9,93,3,9,2,10.3333
C13,31,2,62,2,31,2,3,2,15.5
C13,59,4,236,4,59,3,5,2,14.75
C13,28,7,196,7,28,3,2,2,4.0
C13,48,9,432,9,48,3,4,2,5.3333
C13,68,7,476,7,68,3,6,2,9.7143
C13,40,5,200,5,40,3,4,1,8.0
C13,50,5,250,5,50,3,5,1,10.0
C13,65,7,455,7,65,3,6,2,9.2857
C13,71,9,639,9,71,3,7,2,7.8889
C13,76,9,684,9,76,3,7,2,8.4444
C13,95,6,570,6,95,3,9,2,15.8333
C13,47,5,235,5,47,3,4,2,9.4
C13,45,8,360,8,45,3,4,2,5.625
C13,33,5,165,5,33,3,3,2,6.6
C13,33,8,264,8,33,3,3,2,4.125
C13,18,4,72,4,18,2,1,2,4.5
C13,58,9,522,9,58,3,5,2,6.4444
C13,51,7,357,7,51,3,5,2,7.2857
C13,50,4,200,4,50,3,5,1,12.5
C13,41,9,369,9,41,3,4,2,4.5556
C13,19,3,57,3,19,2,1,2,6.3333
C13,44,6,264,6,44,3,4,2,7.3333
C13,82,2,164,2,82,3,8,2,41.0
C13,98,2,196,2,98,3,9,2,49.0
C13,50,9,450,9,50,3,5,1,5.5556
C13,20,3,60,3,20,2,2,1,6.6667
C13,83,5,415,5,83,3,8,2,16.6
C13,47,5,235,5,47,3,4,2,9.4
C13,68,3,204,3,68,3,6,2,22.6667
C13,64,9,576,9,64,3,6,2,7.1111
C13,50,8,400,8,50,3,5,1,6.25
C13,39,2,78,2,39,2,3,2,19.5
C13,42,4,168,4,42,3,4,2,10.5
C13,53,8,424,8,53,3,5,2,6.625
C13,66,3,198,3,66,3,6,2,22.0
C13,82,9,738,9,82,3,8,2,9.1111
C13,84,9,756,9,84,3,8,2,9.3333
C13,65,9,585,9,65,3,6,2,7.2222
C13,56,4,224,4,56,3,5,2,14.0
C13,88,8,704,8,88,3,8,2,11.0
C13,46,2,92,2,46,2,4,2,23.0
C13,37,5,185,5,37,3,3,2,7.4
C13,16,3,48,3,16,2,1,2,5.3333
C13,55,8,440,8,55,3,5,2,6.875
C13,94,4,376,4,94,3,9,2,23.5
C13,37,7,259,7,37,3,3,2,5.2857
C13,66,2,132,2,66,3,6,2,33.0
C13,90,9,810,9,90,3,9,1,10.0
C13,75,4,300,4,75,3,7,2,18.75
C13,27,4,108,4,27,3,2,2,6.75
C13,21,3,63,3,21,2,2,2,7.0
C13,46,2,92,2,46,2,4,2,23.0
C13,43,9,387,9,43,3,4,2,4.7778
C13,76,8,608,8,76,3,7,2,9.5
C13,71,6,426,6,71,3,7,2,11.8333
C13,32,7,224,7,32,3,3,2,4.5714
C13,15,7,105,7,15,3,1,2,2.1429
C13,67,3,201,3,67,3,6,2,22.3333
C13,89,8,712,8,89,3,8,2,11.125
C13,71,8,568,8,71,3,7,2,8.875
C13,26,3,78,3,26,2,2,2,8.6667
C13,18,5,90,5,18,2,1,2,3.6
C13,80,8,640,8,80,3,8,1,10.0
C13,87,3,261,3,87,3,8,2,29.0
C13,74,4,296,4,74,3,7,2,18.5
C13,58,8,464,8,58,3,5,2,7.25
C13,93,8,744,8,93,3,9,2,11.625
C13,56,5,280,5,56,3,5,2,11.2
C13,44,7,308,7,44,3,4,2,6.2857
C13,72,8,576,8,72,3,7,2,9.0
C13,92,6,552,6,92,3,9,2,15.3333
C13,40,4,160,4,40,3,4,1,10.0
C13,48,6,288,6,48,3,4,2,8.0
C13,39,9,351,9,39,3,3,2,4.3333
C13,16,5,80,5,16,2,1,2,3.2
C13,37,2,74,2,37,2,3,2,18.5
C13,60,7,420,7,60,3,6,1,8.5714
C13,98,3,294,3,98,3,9,2,32.6667
C13,75,9,675,9,75,3,7,2,8.3333
C13,65,3,195,3,65,3,6,2,21.6667
C13,32,7,224,7,32,3,3,2,4.5714
C13,12,5,60,5,12,2,1,2,2.4
C13,73,9,657,9,73,3,7,2,8.1111
C13,49,8,392,8,49,3,4,2,6.125
C13,92,7,644,7,92,3,9,2,13.1429
C13,55,2,110,2,55,3,5,2,27.5
C13,93,3,279,3,93,3,9,2,31.0
C13,23,9,207,9,23,3,2,2,2.5556
C13,56,4,224,4,56,3,5,2,14.0
C13,39,4,156,4,39,3,3,2,9.75
C13,91,8,728,8,91,3,9,2,11.375
C13,49,5,245,5,49,3,4,2,9.8
C13,85,2,170,2,85,3,8,2,42.5
C13,62,6,372,6,62,3,6,2,10.3333
C13,91,5,455,5,91,3,9,2,18.2
C13,21,5,105,5,21,3,2,2,4.2
C13,14,3,42,3,14,2,1,2,4.6667
C13,72,4,288,4,72,3,7,2,18.0
C13,62,7,434,7,62,3,6,2,8.8571
C13,98,9,882,9,98,3,9,2,10.8889
C13,49,3,147,3,49,3,4,2,16.3333
C13,83,4,332,4,83,3,8,2,20.75
C13,80,5,400,5,80,3,8,1,16.0
C13,82,5,410,5,82,3,8,2,16.4
C13,94,5,470,5,94,3,9,2,18.8
C13,99,6,594,6,99,3,9,2,16.5
C13,70,4,280,4,70,3,7,1,17.5
C13,41,9,369,9,41,3,4,2,4.5556
C13,20,9,180,9,20,3,2,1,2.2222
C13,61,9,549,9,61,3,6,2,6.7778
C13,11,7,77,7,11,2,1,2,1.5714
C13,92,6,552,6,92,3,9,2,15.3333
C13,87,3,261,3,87,3,8,2,29.0
C13,67,9,603,9,67,3,6,2,7.4444
C13,66,4,264,4,66,3,6,2,16.5
C13,78,7,546,7,78,3,7,2,11.1429
C13,71,6,426,6,71,3,7,2,11.8333
C13,17,4,68,4,17,2,1,2,4.25
C13,66,2,132,2,66,3,6,2,33.0
C13,83,3,249,3,83,3,8,2,27.6667
C13,25,9,225,9,25,3,2,2,2.7778
C13,54,3,162,3,54,3,5,2,18.0
C13,25,9,225,9,25,3,2,2,2.7778
C13,89,8,712,8,89,3,8,2,11.125
C13,41,7,287,7,41,3,4,2,5.8571
C13,66,9,594,9,66,3,6,2,7.3333
C13,72,8,576,8,72,3,7,2,9.0
C13,61,5,305,5,61,3,6,2,12.2
C13,61,9,549,9,61,3,6,2,6.7778
C13,48,5,240,5,48,3,4,2,9.6
C13,87,6,522,6,87,3,8,2,14.5
C13,87,3,261,3,87,3,8,2,29.0
C13,78,7,546,7,78,3,7,2,11.1429
C13,45,7,315,7,45,3,4,2,6.4286
C13,64,3,192,3,64,3,6,2,21.3333
C13,90,8,720,8,90,3,9,1,11.25
C13,70,2,140,2,70,3,7,1,35.0
C13,64,7,448,7,64,3,6,2,9.1429
C13,15,9,135,9,15,3,1,2,1.6667
C13,15,9,135,9,15,3,1,2,1.6667
C13,28,5,140,5,28,3,2,2,5.6
C13,65,4,260,4,65,3,6,2,16.25
C13,95,7,665,7,95,3,9,2,13.5714
C13,63,4,252,4,63,3,6,2,15.75
C13,55,2,110,2,55,3,5,2,27.5
C13,60,6,360,6,60,3,6,1,10.0
C13,21,2,42,2,21,2,2,2,10.5
C13,57,5,285,5,57,3,5,2,11.4
C13,12,4,48,4,12,2,1,2,3.0
C13,50,2,100,2,50,3,5,1,25.0
C13,35,3,105,3,35,3,3,2,11.6667
C13,22,6,132,6,22,3,2,2,3.6667
C13,31,7,217,7,31,3,3,2,4.4286
C13,62,2,124,2,62,3,6,2,31.0
C13,56,2,112,2,56,3,5,2,28.0
C13,53,3,159,3,53,3,5,2,17.6667
C13,87,6,522,6,87,3,8,2,14.5
C13,32,5,160,5,32,3,3,2,6.4
C13,71,3,213,3,71,3,7,2,23.6667
C13,20,3,60,3,20,2,2,1,6.6667
C13,60,9,540,9,60,3,6,1,6.6667
C13,88,2,176,2,88,3,8,2,44.0
C13,26,6,156,6,26,3,2,2,4.3333
C13,19,2,38,2,19,2,1,2,9.5
C13,11,6,66,6,11,2,1,2,1.8333
C13,72,3,216,3,72,3,7,2,24.0
C13,76,4,304,4,76,3,7,2,19.0
C13,24,5,120,5,24,3,2,2,4.8
C13,62,4,248,4,62,3,6,2,15.5
C13,33,3,99,3,33,2,3,2,11.0
C13,79,2,158,2,79,3,7,2,39.5
C13,17,3,51,3,17,2,1,2,5.6667
C13,95,6,570,6,95,3,9,2,15.8333
C13,14,2,28,2,14,2,1,2,7.0
C13,85,6,510,6,85,3,8,2,14.1667
C13,65,6,390,6,65,3,6,2,10.8333
C13,82,4,328,4,82,3,8,2,20.5
C13,29,4,116,4,29,3,2,2,7.25
C13,79,7,553,7,79,3,7,2,11.2857
C13,42,5,210,5,42,3,4,2,8.4
C13,31,5,155,5,31,3,3,2,6.2
C13,36,8,288,8,36,3,3,2,4.5
C13,70,5,350,5,70,3,7,1,14.0
C13,72,5,360,5,72,3,7,2,14.4
C13,25,8,200,8,25,3,2,2,3.125
C13,13,2,26,2,13,2,1,2,6.5
C13,25,9,225,9,25,3,2,2,2.7778
C13,36,7,252,7,36,3,3,2,5.1429
C13,68,3,204,3,68,3,6,2,22.6667
C13,11,3,33,3,11,2,1,2,3.6667
C13,82,5,410,5,82,3,8,2,16.4
C13,34,9,306,9,34,3,3,2,3.7778
C13,54,6,324,6,54,3,5,2,9.0
C13,86,6,516,6,86,3,8,2,14.3333
C13,78,4,312,4,78,3,7,2,19.5
C13,91,4,364,4,91,3,9,2,22.75
C13,46,3,138,3,46,3,4,2,15.3333
C13,51,6,306,6,51,3,5,2,8.5
C13,41,7,287,7,41,3,4,2,5.8571
C13,58,9,522,9,58,3,5,2,6.4444
C13,10,2,20,2,10,2,1,1,5.0
C13,20,3,60,3,20,2,2,1,6.6667
C13,66,4,264,4,66,3,6,2,16.5
C13,20,8,160,8,20,3,2,1,2.5
C13,78,3,234,3,78,3,7,2,26.0
C13,62,7,434,7,62,3,6,2,8.8571
C13,76,6,456,6,76,3,7,2,12.6667
C13,63,9,567,9,63,3,6,2,7.0
C13,36,8,288,8,36,3,3,2,4.5
C13,45,7,315,7,45,3,4,2,6.4286
C13,39,9,351,9,39,3,3,2,4.3333
C13,15,5,75,5,15,2,1,2,3.0
C13,98,2,196,2,98,3,9,2,49.0
C13,37,5,185,5,37,3,3,2,7.4
C13,74,3,222,3,74,3,7,2,24.6667
C13,32,7,224,7,32,3,3,2,4.5714
C13,52,7,364,7,52,3,5,2,7.4286
C13,28,7,196,7,28,3,2,2,4.0
C13,41,8,328,8,41,3,4,2,5.125
C13,98,2,196,2,98,3,9,2,49.0
C13,26,4,104,4,26,3,2,2,6.5
C13,79,3,237,3,79,3,7,2,26.3333
C13,31,9,279,9,31,3,3,2,3.4444
C13,52,6,312,6,52,3,5,2,8.6667
C13,81,9,729,9,81,3,8,2,9.0
C13,23,9,207,9,23,3,2,2,2.5556
C13,56,7,392,7,56,3,5,2,8.0
